f_acceleration__axis_z__sen_2__act_2__sol_1,f_acceleration__axis_z__sen_2__act_2__sol_2,f_acceleration__axis_z__sen_2__act_2__sol_3,f_acceleration__axis_z__sen_2__act_2__sol_4,f_acceleration__axis_z__sen_2__act_2__sol_5,f_acceleration__axis_z__sen_2__act_2__sol_6,f_acceleration__axis_z__sen_2__act_2__sol_7,f_acceleration__axis_z__sen_2__act_2__sol_8,f_acceleration__axis_z__sen_2__act_2__sol_9,f_acceleration__axis_z__sen_2__act_2__sol_10,f_acceleration__axis_z__sen_2__act_2__sol_11,f_acceleration__axis_z__sen_2__act_2__sol_12,f_acceleration__axis_z__sen_2__act_2__sol_13,f_acceleration__axis_z__sen_2__act_2__sol_14,f_acceleration__axis_z__sen_2__act_2__sol_15,f_acceleration__axis_z__sen_2__act_2__sol_16,f_acceleration__axis_z__sen_2__act_2__sol_17,f_acceleration__axis_z__sen_2__act_2__sol_18,f_acceleration__axis_z__sen_2__act_2__sol_19,f_acceleration__axis_z__sen_2__act_2__sol_20,f_acceleration__axis_z__sen_2__act_2__sol_21,f_acceleration__axis_z__sen_2__act_2__sol_22,f_acceleration__axis_z__sen_2__act_2__sol_23,f_acceleration__axis_z__sen_2__act_2__sol_24,f_acceleration__axis_z__sen_2__act_2__sol_25,f_acceleration__axis_z__sen_2__act_2__sol_26,f_acceleration__axis_z__sen_2__act_2__sol_27,f_acceleration__axis_z__sen_2__act_2__sol_28,f_acceleration__axis_z__sen_2__act_2__sol_29,f_acceleration__axis_z__sen_2__act_2__sol_30,f_acceleration__axis_z__sen_2__act_2__sol_31,f_acceleration__axis_z__sen_2__act_2__sol_32,f_acceleration__axis_z__sen_2__act_2__sol_33,f_acceleration__axis_z__sen_2__act_2__sol_34,f_acceleration__axis_z__sen_2__act_2__sol_35,f_acceleration__axis_z__sen_2__act_2__sol_36,f_acceleration__axis_z__sen_2__act_2__sol_37,f_acceleration__axis_z__sen_2__act_2__sol_38,f_acceleration__axis_z__sen_2__act_2__sol_39,f_acceleration__axis_z__sen_2__act_2__sol_40,f_acceleration__axis_z__sen_2__act_2__sol_41,f_acceleration__axis_z__sen_2__act_2__sol_42,f_acceleration__axis_z__sen_2__act_2__sol_43,f_acceleration__axis_z__sen_2__act_2__sol_44,f_acceleration__axis_z__sen_2__act_2__sol_45,f_acceleration__axis_z__sen_2__act_2__sol_46,f_acceleration__axis_z__sen_2__act_2__sol_47,f_acceleration__axis_z__sen_2__act_2__sol_48,f_acceleration__axis_z__sen_2__act_2__sol_49,f_acceleration__axis_z__sen_2__act_2__sol_50,f_acceleration__axis_z__sen_2__act_2__sol_51,f_acceleration__axis_z__sen_2__act_2__sol_52,f_acceleration__axis_z__sen_2__act_2__sol_53,f_acceleration__axis_z__sen_2__act_2__sol_54,f_acceleration__axis_z__sen_2__act_2__sol_55,f_acceleration__axis_z__sen_2__act_2__sol_56,f_acceleration__axis_z__sen_2__act_2__sol_57,f_acceleration__axis_z__sen_2__act_2__sol_58,f_acceleration__axis_z__sen_2__act_2__sol_59,f_acceleration__axis_z__sen_2__act_2__sol_60,f_acceleration__axis_z__sen_2__act_2__sol_61,f_acceleration__axis_z__sen_2__act_2__sol_62,f_acceleration__axis_z__sen_2__act_2__sol_63,f_acceleration__axis_z__sen_2__act_2__sol_64,f_acceleration__axis_z__sen_2__act_2__sol_65,f_acceleration__axis_z__sen_2__act_2__sol_66,f_acceleration__axis_z__sen_2__act_2__sol_67,f_acceleration__axis_z__sen_2__act_2__sol_68,f_acceleration__axis_z__sen_2__act_2__sol_69,f_acceleration__axis_z__sen_2__act_2__sol_70,f_acceleration__axis_z__sen_2__act_2__sol_71,f_acceleration__axis_z__sen_2__act_2__sol_72,f_acceleration__axis_z__sen_2__act_2__sol_73,f_acceleration__axis_z__sen_2__act_2__sol_74,f_acceleration__axis_z__sen_2__act_2__sol_75,f_acceleration__axis_z__sen_2__act_2__sol_76,f_acceleration__axis_z__sen_2__act_2__sol_77,f_acceleration__axis_z__sen_2__act_2__sol_78,f_acceleration__axis_z__sen_2__act_2__sol_79,f_acceleration__axis_z__sen_2__act_2__sol_80,f_acceleration__axis_z__sen_2__act_2__sol_81,f_acceleration__axis_z__sen_2__act_2__sol_82,f_acceleration__axis_z__sen_2__act_2__sol_83,f_acceleration__axis_z__sen_2__act_2__sol_84,f_acceleration__axis_z__sen_2__act_2__sol_85,f_acceleration__axis_z__sen_2__act_2__sol_86,f_acceleration__axis_z__sen_2__act_2__sol_87,f_acceleration__axis_z__sen_2__act_2__sol_88,f_acceleration__axis_z__sen_2__act_2__sol_89,f_acceleration__axis_z__sen_2__act_2__sol_90,f_acceleration__axis_z__sen_2__act_2__sol_91,f_acceleration__axis_z__sen_2__act_2__sol_92,f_acceleration__axis_z__sen_2__act_2__sol_93,f_acceleration__axis_z__sen_2__act_2__sol_94,f_acceleration__axis_z__sen_2__act_2__sol_95,f_acceleration__axis_z__sen_2__act_2__sol_96,f_acceleration__axis_z__sen_2__act_2__sol_97,f_acceleration__axis_z__sen_2__act_2__sol_98,f_acceleration__axis_z__sen_2__act_2__sol_99,f_acceleration__axis_z__sen_2__act_2__sol_100,f_acceleration__axis_z__sen_2__act_2__sol_101,f_acceleration__axis_z__sen_2__act_2__sol_102,f_acceleration__axis_z__sen_2__act_2__sol_103,f_acceleration__axis_z__sen_2__act_2__sol_104,f_acceleration__axis_z__sen_2__act_2__sol_105,f_acceleration__axis_z__sen_2__act_2__sol_106,f_acceleration__axis_z__sen_2__act_2__sol_107,f_acceleration__axis_z__sen_2__act_2__sol_108,f_acceleration__axis_z__sen_2__act_2__sol_109,f_acceleration__axis_z__sen_2__act_2__sol_110,f_acceleration__axis_z__sen_2__act_2__sol_111,f_acceleration__axis_z__sen_2__act_2__sol_112,f_acceleration__axis_z__sen_2__act_2__sol_113,f_acceleration__axis_z__sen_2__act_2__sol_114,f_acceleration__axis_z__sen_2__act_2__sol_115,f_acceleration__axis_z__sen_2__act_2__sol_116,f_acceleration__axis_z__sen_2__act_2__sol_117,f_acceleration__axis_z__sen_2__act_2__sol_118,f_acceleration__axis_z__sen_2__act_2__sol_119,f_acceleration__axis_z__sen_2__act_2__sol_120,f_acceleration__axis_z__sen_2__act_2__sol_121,f_acceleration__axis_z__sen_2__act_2__sol_122,f_acceleration__axis_z__sen_2__act_2__sol_123,f_acceleration__axis_z__sen_2__act_2__sol_124,f_acceleration__axis_z__sen_2__act_2__sol_125,f_acceleration__axis_z__sen_2__act_2__sol_126,f_acceleration__axis_z__sen_2__act_2__sol_127,f_acceleration__axis_z__sen_2__act_2__sol_128,f_acceleration__axis_z__sen_2__act_2__sol_129,f_acceleration__axis_z__sen_2__act_2__sol_130,f_acceleration__axis_z__sen_2__act_2__sol_131,f_acceleration__axis_z__sen_2__act_2__sol_132,f_acceleration__axis_z__sen_2__act_2__sol_133,f_acceleration__axis_z__sen_2__act_2__sol_134,f_acceleration__axis_z__sen_2__act_2__sol_135,f_acceleration__axis_z__sen_2__act_2__sol_136,f_acceleration__axis_z__sen_2__act_2__sol_137,f_acceleration__axis_z__sen_2__act_2__sol_138,f_acceleration__axis_z__sen_2__act_2__sol_139,f_acceleration__axis_z__sen_2__act_2__sol_140,f_acceleration__axis_z__sen_2__act_2__sol_141,f_acceleration__axis_z__sen_2__act_2__sol_142,f_acceleration__axis_z__sen_2__act_2__sol_143,f_acceleration__axis_z__sen_2__act_2__sol_144,f_acceleration__axis_z__sen_2__act_2__sol_145,f_acceleration__axis_z__sen_2__act_2__sol_146,f_acceleration__axis_z__sen_2__act_2__sol_147,f_acceleration__axis_z__sen_2__act_2__sol_148,f_acceleration__axis_z__sen_2__act_2__sol_149,f_acceleration__axis_z__sen_2__act_2__sol_150,f_acceleration__axis_z__sen_2__act_2__sol_151,f_acceleration__axis_z__sen_2__act_2__sol_152,f_acceleration__axis_z__sen_2__act_2__sol_153,f_acceleration__axis_z__sen_2__act_2__sol_154,f_acceleration__axis_z__sen_2__act_2__sol_155,f_acceleration__axis_z__sen_2__act_2__sol_156,f_acceleration__axis_z__sen_2__act_2__sol_157,f_acceleration__axis_z__sen_2__act_2__sol_158,f_acceleration__axis_z__sen_2__act_2__sol_159,f_acceleration__axis_z__sen_2__act_2__sol_160,f_acceleration__axis_z__sen_2__act_2__sol_161,f_acceleration__axis_z__sen_2__act_2__sol_162,f_acceleration__axis_z__sen_2__act_2__sol_163,f_acceleration__axis_z__sen_2__act_2__sol_164,f_acceleration__axis_z__sen_2__act_2__sol_165,f_acceleration__axis_z__sen_2__act_2__sol_166,f_acceleration__axis_z__sen_2__act_2__sol_167,f_acceleration__axis_z__sen_2__act_2__sol_168,f_acceleration__axis_z__sen_2__act_2__sol_169,f_acceleration__axis_z__sen_2__act_2__sol_170,f_acceleration__axis_z__sen_2__act_2__sol_171,f_acceleration__axis_z__sen_2__act_2__sol_172,f_acceleration__axis_z__sen_2__act_2__sol_173,f_acceleration__axis_z__sen_2__act_2__sol_174,f_acceleration__axis_z__sen_2__act_2__sol_175,f_acceleration__axis_z__sen_2__act_2__sol_176,f_acceleration__axis_z__sen_2__act_2__sol_177,f_acceleration__axis_z__sen_2__act_2__sol_178,f_acceleration__axis_z__sen_2__act_2__sol_179,f_acceleration__axis_z__sen_2__act_2__sol_180,f_acceleration__axis_z__sen_2__act_2__sol_181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
